Row ID,Product ID,Category,Sub-Category,Product Name,,,,,,,,,,,,,,Quantity,Discount,Profit
8254,,,,,,,,,,,,,,,,,,1,0,89.997
8255,,,,,,,,,,,,,,,,,,4,0,92.2368
8256,,,,,,,,,,,,,,,,,,8,0.2,27.2952
8257,,,,,,,,,,,,,,,,,,3,0,11.685
8258,,,,,,,,,,,,,,,,,,5,0,12.2465
8259,,,,,,,,,,,,,,,,,,6,0.2,37.764
8260,,,,,,,,,,,,,,,,,,9,0,180.7659
8261,,,,,,,,,,,,,,,,,,1,0,3.7694
8262,,,,,,,,,,,,,,,,,,4,0,44.4704
8263,,,,,,,,,,,,,,,,,,3,0,9.3312
8264,,,,,,,,,,,,,,,,,,4,0.7,-10.0372
8265,,,,,,,,,,,,,,,,,,3,0,30.735
8266,,,,,,,,,,,,,,,,,,7,0.2,12.8499
8267,,,,,,,,,,,,,,,,,,2,0,5.1948
8268,,,,,,,,,,,,,,,,,,1,0.5,-47.175
8269,,,,,,,,,,,,,,,,,,4,0.2,2.772
8270,,,,,,,,,,,,,,,,,,4,0.2,250.396
8271,,,,,,,,,,,,,,,,,,2,0.2,3.1536
8272,,,,,,,,,,,,,,,,,,8,0.1,313.2624
8273,,,,,,,,,,,,,,,,,,4,0.2,4.8392
8274,,,,,,,,,,,,,,,,,,1,0.2,0.2996
8275,,,,,,,,,,,,,,,,,,7,0,282.2092
8276,,,,,,,,,,,,,,,,,,9,0.2,15.6078
8277,,,,,,,,,,,,,,,,,,3,0.7,-2.7588
8278,,,,,,,,,,,,,,,,,,2,0.7,-26.726
8279,,,,,,,,,,,,,,,,,,3,0.2,32.4342
8280,,,,,,,,,,,,,,,,,,3,0,87.7578
8281,,,,,,,,,,,,,,,,,,3,0.2,22.0158
8282,,,,,,,,,,,,,,,,,,3,0.2,25.875
8283,,,,,,,,,,,,,,,,,,2,0.3,137.264
8284,,,,,,,,,,,,,,,,,,2,0.2,14.2272
8285,,,,,,,,,,,,,,,,,,8,0.2,135.456
8286,,,,,,,,,,,,,,,,,,3,0.6,-33.6414
8287,,,,,,,,,,,,,,,,,,6,0.2,10.8864
8288,,,,,,,,,,,,,,,,,,5,0.2,4.1965
8289,,,,,,,,,,,,,,,,,,7,0.2,41.7186
8290,,,,,,,,,,,,,,,,,,6,0.2,15.8436
8291,,,,,,,,,,,,,,,,,,2,0.2,-1.041
8292,,,,,,,,,,,,,,,,,,1,0.2,0.9963
8293,,,,,,,,,,,,,,,,,,3,0.7,-7.5768
8294,,,,,,,,,,,,,,,,,,4,0.2,5.9696
8295,,,,,,,,,,,,,,,,,,2,0,74.975
8296,,,,,,,,,,,,,,,,,,9,0,12.744
8297,,,,,,,,,,,,,,,,,,2,0,26.8752
8298,,,,,,,,,,,,,,,,,,2,0.2,0.7392
8299,,,,,,,,,,,,,,,,,,3,0.2,4.2717
8300,,,,,,,,,,,,,,,,,,3,0,2.0748
8301,,,,,,,,,,,,,,,,,,2,0,81.432
8302,,,,,,,,,,,,,,,,,,5,0,659.98
8303,,,,,,,,,,,,,,,,,,3,0.2,45.294
8304,,,,,,,,,,,,,,,,,,2,0.2,8.2782
8305,,,,,,,,,,,,,,,,,,4,0.2,36.4776
8306,,,,,,,,,,,,,,,,,,5,0,15.552
8307,,,,,,,,,,,,,,,,,,7,0,19.2556
8308,,,,,,,,,,,,,,,,,,2,0,35.6776
8309,,,,,,,,,,,,,,,,,,9,0,11.151
8310,,,,,,,,,,,,,,,,,,3,0.2,8.5845
8311,,,,,,,,,,,,,,,,,,3,0.3,-43.0296
8312,,,,,,,,,,,,,,,,,,4,0,24.4608
8313,,,,,,,,,,,,,,,,,,7,0,764.3818
8314,,,,,,,,,,,,,,,,,,3,0.3,-14.6388
8315,,,,,,,,,,,,,,,,,,2,0.2,0.5668
8316,,,,,,,,,,,,,,,,,,7,0.2,3.9004
8317,,,,,,,,,,,,,,,,,,3,0.2,5.6112
8318,,,,,,,,,,,,,,,,,,1,0.2,0.1533
8319,,,,,,,,,,,,,,,,,,8,0.2,2.3616
8320,,,,,,,,,,,,,,,,,,1,0,3.363
8321,,,,,,,,,,,,,,,,,,2,0.2,4.504
8322,,,,,,,,,,,,,,,,,,2,0.8,-24.9984
8323,,,,,,,,,,,,,,,,,,2,0,2.2724
8324,,,,,,,,,,,,,,,,,,5,0,20.585
8325,,,,,,,,,,,,,,,,,,5,0.2,5.397
8326,,,,,,,,,,,,,,,,,,3,0.2,13.8579
8327,,,,,,,,,,,,,,,,,,4,0.8,-4.5824
8328,,,,,,,,,,,,,,,,,,7,0.8,-164.836
8329,,,,,,,,,,,,,,,,,,3,0,68.976
8330,,,,,,,,,,,,,,,,,,1,0,3.1104
8331,,,,,,,,,,,,,,,,,,4,0,2.5216
8332,,,,,,,,,,,,,,,,,,1,0,3.363
8333,,,,,,,,,,,,,,,,,,5,0,88.725
8334,,,,,,,,,,,,,,,,,,3,0,8.7906
8335,,,,,,,,,,,,,,,,,,4,0,23.31
8336,,,,,,,,,,,,,,,,,,9,0,149.76
8337,,,,,,,,,,,,,,,,,,2,0,3.157
8338,,,,,,,,,,,,,,,,,,4,0,11.7208
8339,,,,,,,,,,,,,,,,,,5,0,184.26
8340,,,,,,,,,,,,,,,,,,6,0.2,-38.2116
8341,,,,,,,,,,,,,,,,,,5,0,15.552
8342,,,,,,,,,,,,,,,,,,3,0,16.5888
8343,,,,,,,,,,,,,,,,,,7,0,19.8072
8344,,,,,,,,,,,,,,,,,,5,0.2,22.2
8345,,,,,,,,,,,,,,,,,,3,0.2,6.5904
8346,,,,,,,,,,,,,,,,,,3,0.2,-10.9188
8347,,,,,,,,,,,,,,,,,,5,0,13.188
8348,,,,,,,,,,,,,,,,,,1,0,3.792
8349,,,,,,,,,,,,,,,,,,10,0,58.66
8350,,,,,,,,,,,,,,,,,,5,0,10.449
8351,,,,,,,,,,,,,,,,,,1,0,3.1104
8352,,,,,,,,,,,,,,,,,,2,0.2,7.3008
8353,,,,,,,,,,,,,,,,,,4,0.7,-17.592
8354,,,,,,,,,,,,,,,,,,5,0.4,-112.041
8355,,,,,,,,,,,,,,,,,,5,0.7,-44.94
8356,,,,,,,,,,,,,,,,,,2,0.2,2.8
8357,,,,,,,,,,,,,,,,,,3,0,41.0388
8358,,,,,,,,,,,,,,,,,,7,0,24.3824
8359,,,,,,,,,,,,,,,,,,2,0.2,9.2386
8360,,,,,,,,,,,,,,,,,,6,0,91.3248
8361,,,,,,,,,,,,,,,,,,2,0.2,3.968
8362,,,,,,,,,,,,,,,,,,2,0.8,-13.58
8363,,,,,,,,,,,,,,,,,,5,0.3,-169.637
8364,,,,,,,,,,,,,,,,,,3,0.2,27.9108
8365,,,,,,,,,,,,,,,,,,2,0.2,84.5982
8366,,,,,,,,,,,,,,,,,,4,0.2,60.4768
8367,,,,,,,,,,,,,,,,,,4,0,7.3872
8368,,,,,,,,,,,,,,,,,,2,0,9.6632
8369,,,,,,,,,,,,,,,,,,5,0.2,31.47
8370,,,,,,,,,,,,,,,,,,3,0.2,33.8517
8371,,,,,,,,,,,,,,,,,,2,0.15,21.294
8372,,,,,,,,,,,,,,,,,,1,0.8,-8.4728
8373,,,,,,,,,,,,,,,,,,3,0,33.7266
8374,,,,,,,,,,,,,,,,,,1,0,4.461
8375,,,,,,,,,,,,,,,,,,6,0,23.5872
8376,,,,,,,,,,,,,,,,,,6,0.2,17.55
8377,,,,,,,,,,,,,,,,,,1,0.2,8.048
8378,,,,,,,,,,,,,,,,,,1,0.2,-14.5764
8379,,,,,,,,,,,,,,,,,,3,0.2,5.6376
8380,,,,,,,,,,,,,,,,,,7,0.2,69.965
8381,,,,,,,,,,,,,,,,,,3,0.2,3.405
8382,,,,,,,,,,,,,,,,,,2,0.2,-20.1362
8383,,,,,,,,,,,,,,,,,,4,0.3,0
8384,,,,,,,,,,,,,,,,,,3,0,14.9925
8385,,,,,,,,,,,,,,,,,,2,0,6.4128
8386,,,,,,,,,,,,,,,,,,3,0.2,4.1328
8387,,,,,,,,,,,,,,,,,,1,0,2.436
8388,,,,,,,,,,,,,,,,,,5,0,21.714
8389,,,,,,,,,,,,,,,,,,2,0,22.0748
8390,,,,,,,,,,,,,,,,,,6,0.2,6.2292
8391,,,,,,,,,,,,,,,,,,2,0,5.7624
8392,,,,,,,,,,,,,,,,,,2,0,9.8856
8393,,,,,,,,,,,,,,,,,,3,0,35.8644
8394,,,,,,,,,,,,,,,,,,5,0,48.906
8395,,,,,,,,,,,,,,,,,,3,0,297.6435
8396,,,,,,,,,,,,,,,,,,3,0.3,-47.0583
8397,,,,,,,,,,,,,,,,,,7,0.2,108.7408
8398,,,,,,,,,,,,,,,,,,5,0.8,-11.52
8399,,,,,,,,,,,,,,,,,,2,0.3,-35.5136
8400,,,,,,,,,,,,,,,,,,1,0.2,0.8058
8401,,,,,,,,,,,,,,,,,,5,0.2,78.435
8402,,,,,,,,,,,,,,,,,,3,0.1,12.8058
8403,,,,,,,,,,,,,,,,,,2,0,11.1132
8404,,,,,,,,,,,,,,,,,,4,0,48.5392
8405,,,,,,,,,,,,,,,,,,4,0,5.8744
8406,,,,,,,,,,,,,,,,,,5,0,58.179
8407,,,,,,,,,,,,,,,,,,2,0,9.1954
8408,,,,,,,,,,,,,,,,,,7,0,8.673
8409,,,,,,,,,,,,,,,,,,5,0,45.487
8410,,,,,,,,,,,,,,,,,,4,0.2,38.6848
8411,,,,,,,,,,,,,,,,,,4,0.4,-199.5076
8412,,,,,,,,,,,,,,,,,,7,0,9.1938
8413,,,,,,,,,,,,,,,,,,4,0.3,-173.3472
8414,,,,,,,,,,,,,,,,,,10,0.2,18.144
8415,,,,,,,,,,,,,,,,,,3,0.2,-6.21
8416,,,,,,,,,,,,,,,,,,3,0,49.9704
8417,,,,,,,,,,,,,,,,,,5,0.2,46.225
8418,,,,,,,,,,,,,,,,,,3,0,26.07
8419,,,,,,,,,,,,,,,,,,1,0,63.107
8420,,,,,,,,,,,,,,,,,,4,0,2.6784
8421,,,,,,,,,,,,,,,,,,2,0,87.9912
8422,,,,,,,,,,,,,,,,,,3,0,4.95
8423,,,,,,,,,,,,,,,,,,5,0,8.771
8424,,,,,,,,,,,,,,,,,,2,0,17.4064
8425,,,,,,,,,,,,,,,,,,5,0,129.294
8426,,,,,,,,,,,,,,,,,,8,0.7,-12.288
8427,,,,,,,,,,,,,,,,,,2,0.2,0.9576
8428,,,,,,,,,,,,,,,,,,2,0,0.1744
8429,,,,,,,,,,,,,,,,,,6,0.2,-10.9116
8430,,,,,,,,,,,,,,,,,,5,0.2,-30.392
8431,,,,,,,,,,,,,,,,,,2,0,6.465
8432,,,,,,,,,,,,,,,,,,10,0,112.422
8433,,,,,,,,,,,,,,,,,,4,0.2,-1.3608
8434,,,,,,,,,,,,,,,,,,2,0.2,2.14
8435,,,,,,,,,,,,,,,,,,5,0.6,-6.723
8436,,,,,,,,,,,,,,,,,,2,0.8,-13.6832
8437,,,,,,,,,,,,,,,,,,11,0.2,16.5242
8438,,,,,,,,,,,,,,,,,,2,0.2,4.4604
8439,,,,,,,,,,,,,,,,,,4,0.2,51.36
8440,,,,,,,,,,,,,,,,,,2,0.2,4.9616
8441,,,,,,,,,,,,,,,,,,3,0.2,3.4398
8442,,,,,,,,,,,,,,,,,,4,0.2,27.4352
8443,,,,,,,,,,,,,,,,,,2,0.4,-71.99
8444,,,,,,,,,,,,,,,,,,1,0.7,-1.4982
8445,,,,,,,,,,,,,,,,,,3,0.4,-12.5103
8446,,,,,,,,,,,,,,,,,,4,0.3,-13.7568
8447,,,,,,,,,,,,,,,,,,4,0,14.7
8448,,,,,,,,,,,,,,,,,,2,0,50.5632
8449,,,,,,,,,,,,,,,,,,3,0.3,-127.5792
8450,,,,,,,,,,,,,,,,,,8,0,21.2856
8451,,,,,,,,,,,,,,,,,,1,0,0.666
8452,,,,,,,,,,,,,,,,,,5,0.2,125.997
8453,,,,,,,,,,,,,,,,,,4,0.3,-93.4724
8454,,,,,,,,,,,,,,,,,,3,0.2,77.7468
8455,,,,,,,,,,,,,,,,,,5,0.6,-67.137
8456,,,,,,,,,,,,,,,,,,2,0.2,22.2384
8457,,,,,,,,,,,,,,,,,,3,0.3,-29.0073
8458,,,,,,,,,,,,,,,,,,3,0.8,-6.237
8459,,,,,,,,,,,,,,,,,,3,0.8,-39.804
8460,,,,,,,,,,,,,,,,,,3,0.8,-19.8144
8461,,,,,,,,,,,,,,,,,,5,0,11.891
8462,,,,,,,,,,,,,,,,,,3,0,9.594
8463,,,,,,,,,,,,,,,,,,2,0,3.6
8464,,,,,,,,,,,,,,,,,,3,0.2,22.6782
8465,,,,,,,,,,,,,,,,,,4,0.2,-2.918
8466,,,,,,,,,,,,,,,,,,3,0,3.0498
8467,,,,,,,,,,,,,,,,,,3,0,144.3546
8468,,,,,,,,,,,,,,,,,,2,0.2,3.1248
8469,,,,,,,,,,,,,,,,,,6,0,241.1046
8470,,,,,,,,,,,,,,,,,,4,0.2,-14.5176
8471,,,,,,,,,,,,,,,,,,2,0.2,11.9196
8472,,,,,,,,,,,,,,,,,,3,0.2,-11.6928
8473,,,,,,,,,,,,,,,,,,1,0.2,1.05
8474,,,,,,,,,,,,,,,,,,1,0.2,0.9952
8475,,,,,,,,,,,,,,,,,,4,0.7,-29.0536
8476,,,,,,,,,,,,,,,,,,2,0.2,23.7742
8477,,,,,,,,,,,,,,,,,,1,0.2,16.2342
8478,,,,,,,,,,,,,,,,,,4,0,269.308
8479,,,,,,,,,,,,,,,,,,2,0,1.6704
8480,,,,,,,,,,,,,,,,,,2,0,8.991
8481,,,,,,,,,,,,,,,,,,2,0,10.0744
8482,,,,,,,,,,,,,,,,,,3,0.2,3.3312
8483,,,,,,,,,,,,,,,,,,2,0,9.936
8484,,,,,,,,,,,,,,,,,,5,0,41.013
8485,,,,,,,,,,,,,,,,,,10,0,71.928
8486,,,,,,,,,,,,,,,,,,2,0,21.0128
8487,,,,,,,,,,,,,,,,,,2,0,53.2608
8488,,,,,,,,,,,,,,,,,,3,0,5.97
8489,,,,,,,,,,,,,,,,,,5,0,2799.984
8490,,,,,,,,,,,,,,,,,,8,0,18.2
8491,,,,,,,,,,,,,,,,,,7,0,7.1022
8492,,,,,,,,,,,,,,,,,,3,0,0.1188
8493,,,,,,,,,,,,,,,,,,8,0.2,20.4984
8494,,,,,,,,,,,,,,,,,,3,0.2,161.9919
8495,,,,,,,,,,,,,,,,,,1,0.8,-10.336
8496,,,,,,,,,,,,,,,,,,3,0.2,-6.21
8497,,,,,,,,,,,,,,,,,,3,0,15.4752
8498,,,,,,,,,,,,,,,,,,3,0,177.5889
8499,,,,,,,,,,,,,,,,,,2,0,5.3998
8500,,,,,,,,,,,,,,,,,,6,0.2,16.7508
8501,,,,,,,,,,,,,,,,,,2,0,45.9754
8502,,,,,,,,,,,,,,,,,,2,0.2,1.1988
8503,,,,,,,,,,,,,,,,,,3,0.2,-20.7846
8504,,,,,,,,,,,,,,,,,,2,0,6.2208
8505,,,,,,,,,,,,,,,,,,4,0.3,-110.0232
8506,,,,,,,,,,,,,,,,,,9,0.8,-14.1696
8507,,,,,,,,,,,,,,,,,,5,0.2,8.388
8508,,,,,,,,,,,,,,,,,,3,0.2,49.3938
8509,,,,,,,,,,,,,,,,,,11,0,61.3305
8510,,,,,,,,,,,,,,,,,,1,0,31.4975
8511,,,,,,,,,,,,,,,,,,2,0,10.35
8512,,,,,,,,,,,,,,,,,,2,0.2,8.9544
8513,,,,,,,,,,,,,,,,,,2,0.6,-77.4732
8514,,,,,,,,,,,,,,,,,,4,0.2,7.2576
8515,,,,,,,,,,,,,,,,,,3,0,8.2344
8516,,,,,,,,,,,,,,,,,,12,0,10.0128
8517,,,,,,,,,,,,,,,,,,2,0,0.9828
8518,,,,,,,,,,,,,,,,,,6,0.6,-17.4432
8519,,,,,,,,,,,,,,,,,,1,0,1.5588
8520,,,,,,,,,,,,,,,,,,3,0,45.555
8521,,,,,,,,,,,,,,,,,,3,0,18.1764
8522,,,,,,,,,,,,,,,,,,14,0.2,8.9362
8523,,,,,,,,,,,,,,,,,,1,0,0.2598
8524,,,,,,,,,,,,,,,,,,7,0,27.93
8525,,,,,,,,,,,,,,,,,,2,0.4,-7.396
8526,,,,,,,,,,,,,,,,,,6,0.2,7.6896
8527,,,,,,,,,,,,,,,,,,3,0.7,-3.462
8528,,,,,,,,,,,,,,,,,,2,0.2,43.9956
8529,,,,,,,,,,,,,,,,,,2,0.2,3.389
8530,,,,,,,,,,,,,,,,,,2,0.2,-36.2136
8531,,,,,,,,,,,,,,,,,,4,0,16.68
8532,,,,,,,,,,,,,,,,,,2,0,6.3296
8533,,,,,,,,,,,,,,,,,,7,0,24.843
8534,,,,,,,,,,,,,,,,,,3,0,35.0973
8535,,,,,,,,,,,,,,,,,,2,0,4.8118
8536,,,,,,,,,,,,,,,,,,3,0,3.384
8537,,,,,,,,,,,,,,,,,,4,0.7,-12.208
8538,,,,,,,,,,,,,,,,,,5,0.2,9.072
8539,,,,,,,,,,,,,,,,,,3,0.2,1.002
8540,,,,,,,,,,,,,,,,,,2,0.2,59.998
8541,,,,,,,,,,,,,,,,,,5,0.2,9.6375
8542,,,,,,,,,,,,,,,,,,2,0.2,1.6784
8543,,,,,,,,,,,,,,,,,,7,0.3,0
8544,,,,,,,,,,,,,,,,,,2,0,83.9916
8545,,,,,,,,,,,,,,,,,,1,0,8.7032
8546,,,,,,,,,,,,,,,,,,4,0,11.1776
8547,,,,,,,,,,,,,,,,,,2,0,15.9446
8548,,,,,,,,,,,,,,,,,,3,0,17.55
8549,,,,,,,,,,,,,,,,,,4,0,6.048
8550,,,,,,,,,,,,,,,,,,4,0.2,4.004
8551,,,,,,,,,,,,,,,,,,3,0.2,2.0358
8552,,,,,,,,,,,,,,,,,,4,0.2,3.4276
8553,,,,,,,,,,,,,,,,,,3,0.2,134.9955
8554,,,,,,,,,,,,,,,,,,8,0,23.992
8555,,,,,,,,,,,,,,,,,,7,0,158.529
8556,,,,,,,,,,,,,,,,,,7,0.2,89.5888
8557,,,,,,,,,,,,,,,,,,9,0.2,-33.8418
8558,,,,,,,,,,,,,,,,,,3,0.2,39.6879
8559,,,,,,,,,,,,,,,,,,9,0.2,14.742
8560,,,,,,,,,,,,,,,,,,3,0.2,35.985
8561,,,,,,,,,,,,,,,,,,3,0.2,14.8365
8562,,,,,,,,,,,,,,,,,,2,0.6,-0.7566
8563,,,,,,,,,,,,,,,,,,5,0,378.274
8564,,,,,,,,,,,,,,,,,,3,0.7,-3.5508
8565,,,,,,,,,,,,,,,,,,6,0.2,-8.2764
8566,,,,,,,,,,,,,,,,,,3,0.2,6.7176
8567,,,,,,,,,,,,,,,,,,4,0.2,5.5216
8568,,,,,,,,,,,,,,,,,,6,0.2,10.8864
8569,,,,,,,,,,,,,,,,,,7,0.2,314.8418
8570,,,,,,,,,,,,,,,,,,13,0.2,77.8232
8571,,,,,,,,,,,,,,,,,,2,0.2,89.997
8572,,,,,,,,,,,,,,,,,,3,0.2,3.21
8573,,,,,,,,,,,,,,,,,,5,0.4,-199.77
8574,,,,,,,,,,,,,,,,,,2,0,11.5432
8575,,,,,,,,,,,,,,,,,,3,0,0.1134
8576,,,,,,,,,,,,,,,,,,4,0.2,0.896
8577,,,,,,,,,,,,,,,,,,1,0,26.598
8578,,,,,,,,,,,,,,,,,,2,0,97.2032
8579,,,,,,,,,,,,,,,,,,2,0,7.79
8580,,,,,,,,,,,,,,,,,,1,0,1.2006
8581,,,,,,,,,,,,,,,,,,3,0.6,-5.9409
8582,,,,,,,,,,,,,,,,,,2,0.2,3.6288
8583,,,,,,,,,,,,,,,,,,2,0.2,-3.6372
8584,,,,,,,,,,,,,,,,,,5,0.2,-13.392
8585,,,,,,,,,,,,,,,,,,2,0.2,6.0368
8586,,,,,,,,,,,,,,,,,,7,0.7,-8.1312
8587,,,,,,,,,,,,,,,,,,5,0,244.6155
8588,,,,,,,,,,,,,,,,,,5,0,43.706
8589,,,,,,,,,,,,,,,,,,2,0.2,-10.3936
8590,,,,,,,,,,,,,,,,,,2,0.2,0.4768
8591,,,,,,,,,,,,,,,,,,3,0,3.9102
8592,,,,,,,,,,,,,,,,,,2,0.2,7.008
8593,,,,,,,,,,,,,,,,,,3,0.2,3.3534
8594,,,,,,,,,,,,,,,,,,3,0.2,38.3952
8595,,,,,,,,,,,,,,,,,,4,0.2,31.198
8596,,,,,,,,,,,,,,,,,,2,0,5.346
8597,,,,,,,,,,,,,,,,,,1,0,16.6568
8598,,,,,,,,,,,,,,,,,,4,0.2,25.176
8599,,,,,,,,,,,,,,,,,,3,0.2,1.512
8600,,,,,,,,,,,,,,,,,,3,0,7.0218
8601,,,,,,,,,,,,,,,,,,2,0,11.3512
8602,,,,,,,,,,,,,,,,,,1,0.2,2.5592
8603,,,,,,,,,,,,,,,,,,7,0.2,59.493
8604,,,,,,,,,,,,,,,,,,2,0.2,-5.264
8605,,,,,,,,,,,,,,,,,,3,0.2,-6.21
8606,,,,,,,,,,,,,,,,,,5,0.2,13.572
8607,,,,,,,,,,,,,,,,,,2,0,7.6494
8608,,,,,,,,,,,,,,,,,,2,0,21.0752
8609,,,,,,,,,,,,,,,,,,4,0,4.0456
8610,,,,,,,,,,,,,,,,,,2,0.2,-44.196
8611,,,,,,,,,,,,,,,,,,2,0,6.7008
8612,,,,,,,,,,,,,,,,,,5,0,29.0325
8613,,,,,,,,,,,,,,,,,,2,0,10.3168
8614,,,,,,,,,,,,,,,,,,3,0,177.5889
8615,,,,,,,,,,,,,,,,,,2,0,3.4686
8616,,,,,,,,,,,,,,,,,,3,0.2,4.455
8617,,,,,,,,,,,,,,,,,,2,0,40.1702
8618,,,,,,,,,,,,,,,,,,3,0.2,13.8684
8619,,,,,,,,,,,,,,,,,,7,0.2,-14.9877
8620,,,,,,,,,,,,,,,,,,4,0,16.9312
8621,,,,,,,,,,,,,,,,,,5,0.6,-19.864
8622,,,,,,,,,,,,,,,,,,2,0.2,2.3364
8623,,,,,,,,,,,,,,,,,,4,0.2,3.9808
8624,,,,,,,,,,,,,,,,,,6,0.7,-100.92
8625,,,,,,,,,,,,,,,,,,5,0.2,-1.3995
8626,,,,,,,,,,,,,,,,,,3,0.2,5.1012
8627,,,,,,,,,,,,,,,,,,3,0,18.9702
8628,,,,,,,,,,,,,,,,,,5,0,16.2
8629,,,,,,,,,,,,,,,,,,2,0.2,2.0574
8630,,,,,,,,,,,,,,,,,,2,0.4,-120.294
8631,,,,,,,,,,,,,,,,,,4,0,2.3892
8632,,,,,,,,,,,,,,,,,,5,0.5,-78.078
8633,,,,,,,,,,,,,,,,,,6,0.7,-913.176
8634,,,,,,,,,,,,,,,,,,3,0.2,0.711
8635,,,,,,,,,,,,,,,,,,2,0.5,-89.0664
8636,,,,,,,,,,,,,,,,,,5,0,45.487
8637,,,,,,,,,,,,,,,,,,5,0,214.76
8638,,,,,,,,,,,,,,,,,,7,0,39.0824
8639,,,,,,,,,,,,,,,,,,5,0,143.982
8640,,,,,,,,,,,,,,,,,,3,0,5.8233
8641,,,,,,,,,,,,,,,,,,5,0.8,-1141.47
8642,,,,,,,,,,,,,,,,,,6,0.7,-45.24
8643,,,,,,,,,,,,,,,,,,11,0.2,11.814
8644,,,,,,,,,,,,,,,,,,1,0.2,1.638
8645,,,,,,,,,,,,,,,,,,7,0.7,-29.2446
8646,,,,,,,,,,,,,,,,,,1,0.2,1.4136
8647,,,,,,,,,,,,,,,,,,3,0.2,19.4352
8648,,,,,,,,,,,,,,,,,,2,0.2,10.9602
8649,,,,,,,,,,,,,,,,,,5,0.2,26.4285
8650,,,,,,,,,,,,,,,,,,3,0.7,-20.0904
8651,,,,,,,,,,,,,,,,,,5,0,2.679
8652,,,,,,,,,,,,,,,,,,3,0,5.5341
8653,,,,,,,,,,,,,,,,,,2,0,2.19
8654,,,,,,,,,,,,,,,,,,2,0,75.9924
8655,,,,,,,,,,,,,,,,,,4,0,60.8832
8656,,,,,,,,,,,,,,,,,,2,0,20.06
8657,,,,,,,,,,,,,,,,,,1,0,24.47
8658,,,,,,,,,,,,,,,,,,2,0,9.7438
8659,,,,,,,,,,,,,,,,,,1,0.8,-1.3376
8660,,,,,,,,,,,,,,,,,,6,0.2,11.223
8661,,,,,,,,,,,,,,,,,,5,0.2,-81.441
8662,,,,,,,,,,,,,,,,,,4,0.6,-15.9268
8663,,,,,,,,,,,,,,,,,,6,0.2,69.6546
8664,,,,,,,,,,,,,,,,,,7,0.2,41.5688
8665,,,,,,,,,,,,,,,,,,5,0,39.564
8666,,,,,,,,,,,,,,,,,,5,0,13.365
8667,,,,,,,,,,,,,,,,,,5,0.2,1.652
8668,,,,,,,,,,,,,,,,,,4,0.2,19.376
8669,,,,,,,,,,,,,,,,,,1,0.2,3.757
8670,,,,,,,,,,,,,,,,,,4,0,7.704
8671,,,,,,,,,,,,,,,,,,3,0.2,-18.2352
8672,,,,,,,,,,,,,,,,,,2,0.2,-25.109
8673,,,,,,,,,,,,,,,,,,2,0.2,6.1992
8674,,,,,,,,,,,,,,,,,,3,0.3,-8.5794
8675,,,,,,,,,,,,,,,,,,3,0.2,-8.1822
8676,,,,,,,,,,,,,,,,,,6,0.2,3.504
8677,,,,,,,,,,,,,,,,,,1,0.6,-3.6537
8678,,,,,,,,,,,,,,,,,,5,0.3,-81.3065
8679,,,,,,,,,,,,,,,,,,8,0.8,-13.3424
8680,,,,,,,,,,,,,,,,,,5,0.2,33.9065
8681,,,,,,,,,,,,,,,,,,7,0,694.5015
8682,,,,,,,,,,,,,,,,,,5,0,11.803
8683,,,,,,,,,,,,,,,,,,3,0,16.2486
8684,,,,,,,,,,,,,,,,,,2,0,1.3416
8685,,,,,,,,,,,,,,,,,,7,0,4.4541
8686,,,,,,,,,,,,,,,,,,6,0,25.0536
8687,,,,,,,,,,,,,,,,,,2,0,11.586
8688,,,,,,,,,,,,,,,,,,5,0,8.95
8689,,,,,,,,,,,,,,,,,,2,0,5.616
8690,,,,,,,,,,,,,,,,,,3,0.2,1.1022
8691,,,,,,,,,,,,,,,,,,2,0.4,-56.3108
8692,,,,,,,,,,,,,,,,,,2,0.4,-49.4376
8693,,,,,,,,,,,,,,,,,,5,0.2,48.993
8694,,,,,,,,,,,,,,,,,,5,0,162
8695,,,,,,,,,,,,,,,,,,3,0,9.5256
8696,,,,,,,,,,,,,,,,,,1,0.2,11.2839
8697,,,,,,,,,,,,,,,,,,3,0.2,26.9973
8698,,,,,,,,,,,,,,,,,,4,0.2,9.3504
8699,,,,,,,,,,,,,,,,,,2,0.4,-28.224
8700,,,,,,,,,,,,,,,,,,8,0.2,223.9936
8701,,,,,,,,,,,,,,,,,,8,0.2,6.7032
8702,,,,,,,,,,,,,,,,,,1,0.2,17.847
8703,,,,,,,,,,,,,,,,,,5,0.2,29.692
8704,,,,,,,,,,,,,,,,,,2,0.2,0.444
8705,,,,,,,,,,,,,,,,,,8,0.2,11.5136
8706,,,,,,,,,,,,,,,,,,1,0,0
8707,,,,,,,,,,,,,,,,,,2,0.1,13.4372
8708,,,,,,,,,,,,,,,,,,2,0,1.6896
8709,,,,,,,,,,,,,,,,,,4,0.2,-17.9928
8710,,,,,,,,,,,,,,,,,,3,0.15,25.1979
8711,,,,,,,,,,,,,,,,,,3,0,10.3473
8712,,,,,,,,,,,,,,,,,,3,0.2,-23.4882
8713,,,,,,,,,,,,,,,,,,3,0.15,-29.6058
8714,,,,,,,,,,,,,,,,,,6,0.2,5.3964
8715,,,,,,,,,,,,,,,,,,5,0.2,9.3125
8716,,,,,,,,,,,,,,,,,,1,0.7,-1.3984
8717,,,,,,,,,,,,,,,,,,4,0.8,-160.96
8718,,,,,,,,,,,,,,,,,,2,0.6,-4.5396
